nome,email,cpf,data_nascimento,curso_id
Ana Silva,pessoa8990@example.com,10000008990,1990-03-03,3
Bruno Souza,pessoa8991@example.com,10000008991,1991-04-04,1
Carlos Oliveira,pessoa8992@example.com,10000008992,1992-05-05,2
Daniela Pereira,pessoa8993@example.com,10000008993,1993-06-06,3
Fernanda Costa,pessoa8994@example.com,10000008994,1994-07-07,1
Gabriel Almeida,pessoa8995@example.com,10000008995,1995-08-08,2
Helena Gomes,pessoa8996@example.com,10000008996,1996-09-09,3
Igor Ramos,pessoa8997@example.com,10000008997,1997-10-10,1
Julia Melo,pessoa8998@example.com,10000008998,1998-11-11,2
Marcos Fernandes,pessoa8999@example.com,10000008999,1999-12-12,3
Ana Silva,pessoa9000@example.com,10000009000,1980-01-13,1
Bruno Souza,pessoa9001@example.com,10000009001,1981-02-14,2
Carlos Oliveira,pessoa9002@example.com,10000009002,1982-03-15,3
Daniela Pereira,pessoa9003@example.com,10000009003,1983-04-16,1
Fernanda Costa,pessoa9004@example.com,10000009004,1984-05-17,2
Gabriel Almeida,pessoa9005@example.com,10000009005,1985-06-18,3
Helena Gomes,pessoa9006@example.com,10000009006,1986-07-19,1
Igor Ramos,pessoa9007@example.com,10000009007,1987-08-20,2
Julia Melo,pessoa9008@example.com,10000009008,1988-09-21,3
Marcos Fernandes,pessoa9009@example.com,10000009009,1989-10-22,1
Ana Silva,pessoa9010@example.com,10000009010,1990-11-23,2
Bruno Souza,pessoa9011@example.com,10000009011,1991-12-24,3
Carlos Oliveira,pessoa9012@example.com,10000009012,1992-01-25,1
Daniela Pereira,pessoa9013@example.com,10000009013,1993-02-26,2
Fernanda Costa,pessoa9014@example.com,10000009014,1994-03-27,3
Gabriel Almeida,pessoa9015@example.com,10000009015,1995-04-28,1
Helena Gomes,pessoa9016@example.com,10000009016,1996-05-01,2
Igor Ramos,pessoa9017@example.com,10000009017,1997-06-02,3
Julia Melo,pessoa9018@example.com,10000009018,1998-07-03,1
Marcos Fernandes,pessoa9019@example.com,10000009019,1999-08-04,2
Ana Silva,pessoa9020@example.com,10000009020,1980-09-05,3
Bruno Souza,pessoa9021@example.com,10000009021,1981-10-06,1
Carlos Oliveira,pessoa9022@example.com,10000009022,1982-11-07,2
Daniela Pereira,pessoa9023@example.com,10000009023,1983-12-08,3
Fernanda Costa,pessoa9024@example.com,10000009024,1984-01-09,1
Gabriel Almeida,pessoa9025@example.com,10000009025,1985-02-10,2
Helena Gomes,pessoa9026@example.com,10000009026,1986-03-11,3
Igor Ramos,pessoa9027@example.com,10000009027,1987-04-12,1
Julia Melo,pessoa9028@example.com,10000009028,1988-05-13,2
Marcos Fernandes,pessoa9029@example.com,10000009029,1989-06-14,3
Ana Silva,pessoa9030@example.com,10000009030,1990-07-15,1
Bruno Souza,pessoa9031@example.com,10000009031,1991-08-16,2
Carlos Oliveira,pessoa9032@example.com,10000009032,1992-09-17,3
Daniela Pereira,pessoa9033@example.com,10000009033,1993-10-18,1
Fernanda Costa,pessoa9034@example.com,10000009034,1994-11-19,2
Gabriel Almeida,pessoa9035@example.com,10000009035,1995-12-20,3
Helena Gomes,pessoa9036@example.com,10000009036,1996-01-21,1
Igor Ramos,pessoa9037@example.com,10000009037,1997-02-22,2
Julia Melo,pessoa9038@example.com,10000009038,1998-03-23,3
Marcos Fernandes,pessoa9039@example.com,10000009039,1999-04-24,1
Ana Silva,pessoa9040@example.com,10000009040,1980-05-25,2
Bruno Souza,pessoa9041@example.com,10000009041,1981-06-26,3
Carlos Oliveira,pessoa9042@example.com,10000009042,1982-07-27,1
Daniela Pereira,pessoa9043@example.com,10000009043,1983-08-28,2
Fernanda Costa,pessoa9044@example.com,10000009044,1984-09-01,3
Gabriel Almeida,pessoa9045@example.com,10000009045,1985-10-02,1
Helena Gomes,pessoa9046@example.com,10000009046,1986-11-03,2
Igor Ramos,pessoa9047@example.com,10000009047,1987-12-04,3
Julia Melo,pessoa9048@example.com,10000009048,1988-01-05,1
Marcos Fernandes,pessoa9049@example.com,10000009049,1989-02-06,2
Ana Silva,pessoa9050@example.com,10000009050,1990-03-07,3
Bruno Souza,pessoa9051@example.com,10000009051,1991-04-08,1
Carlos Oliveira,pessoa9052@example.com,10000009052,1992-05-09,2
Daniela Pereira,pessoa9053@example.com,10000009053,1993-06-10,3
Fernanda Costa,pessoa9054@example.com,10000009054,1994-07-11,1
Gabriel Almeida,pessoa9055@example.com,10000009055,1995-08-12,2
Helena Gomes,pessoa9056@example.com,10000009056,1996-09-13,3
Igor Ramos,pessoa9057@example.com,10000009057,1997-10-14,1
Julia Melo,pessoa9058@example.com,10000009058,1998-11-15,2
Marcos Fernandes,pessoa9059@example.com,10000009059,1999-12-16,3
Ana Silva,pessoa9060@example.com,10000009060,1980-01-17,1
Bruno Souza,pessoa9061@example.com,10000009061,1981-02-18,2
Carlos Oliveira,pessoa9062@example.com,10000009062,1982-03-19,3
Daniela Pereira,pessoa9063@example.com,10000009063,1983-04-20,1
Fernanda Costa,pessoa9064@example.com,10000009064,1984-05-21,2
Gabriel Almeida,pessoa9065@example.com,10000009065,1985-06-22,3
Helena Gomes,pessoa9066@example.com,10000009066,1986-07-23,1
Igor Ramos,pessoa9067@example.com,10000009067,1987-08-24,2
Julia Melo,pessoa9068@example.com,10000009068,1988-09-25,3
Marcos Fernandes,pessoa9069@example.com,10000009069,1989-10-26,1
Ana Silva,pessoa9070@example.com,10000009070,1990-11-27,2
Bruno Souza,pessoa9071@example.com,10000009071,1991-12-28,3
Carlos Oliveira,pessoa9072@example.com,10000009072,1992-01-01,1
Daniela Pereira,pessoa9073@example.com,10000009073,1993-02-02,2
Fernanda Costa,pessoa9074@example.com,10000009074,1994-03-03,3
Gabriel Almeida,pessoa9075@example.com,10000009075,1995-04-04,1
Helena Gomes,pessoa9076@example.com,10000009076,1996-05-05,2
Igor Ramos,pessoa9077@example.com,10000009077,1997-06-06,3
Julia Melo,pessoa9078@example.com,10000009078,1998-07-07,1
Marcos Fernandes,pessoa9079@example.com,10000009079,1999-08-08,2
Ana Silva,pessoa9080@example.com,10000009080,1980-09-09,3
Bruno Souza,pessoa9081@example.com,10000009081,1981-10-10,1
Carlos Oliveira,pessoa9082@example.com,10000009082,1982-11-11,2
Daniela Pereira,pessoa9083@example.com,10000009083,1983-12-12,3
Fernanda Costa,pessoa9084@example.com,10000009084,1984-01-13,1
Gabriel Almeida,pessoa9085@example.com,10000009085,1985-02-14,2
Helena Gomes,pessoa9086@example.com,10000009086,1986-03-15,3
Igor Ramos,pessoa9087@example.com,10000009087,1987-04-16,1
Julia Melo,pessoa9088@example.com,10000009088,1988-05-17,2
Marcos Fernandes,pessoa9089@example.com,10000009089,1989-06-18,3
Ana Silva,pessoa9090@example.com,10000009090,1990-07-19,1
Bruno Souza,pessoa9091@example.com,10000009091,1991-08-20,2
Carlos Oliveira,pessoa9092@example.com,10000009092,1992-09-21,3
Daniela Pereira,pessoa9093@example.com,10000009093,1993-10-22,1
Fernanda Costa,pessoa9094@example.com,10000009094,1994-11-23,2
Gabriel Almeida,pessoa9095@example.com,10000009095,1995-12-24,3
Helena Gomes,pessoa9096@example.com,10000009096,1996-01-25,1
Igor Ramos,pessoa9097@example.com,10000009097,1997-02-26,2
Julia Melo,pessoa9098@example.com,10000009098,1998-03-27,3
Marcos Fernandes,pessoa9099@example.com,10000009099,1999-04-28,1
Ana Silva,pessoa9100@example.com,10000009100,1980-05-01,2
Bruno Souza,pessoa9101@example.com,10000009101,1981-06-02,3
Carlos Oliveira,pessoa9102@example.com,10000009102,1982-07-03,1
Daniela Pereira,pessoa9103@example.com,10000009103,1983-08-04,2
Fernanda Costa,pessoa9104@example.com,10000009104,1984-09-05,3
Gabriel Almeida,pessoa9105@example.com,10000009105,1985-10-06,1
Helena Gomes,pessoa9106@example.com,10000009106,1986-11-07,2
Igor Ramos,pessoa9107@example.com,10000009107,1987-12-08,3
Julia Melo,pessoa9108@example.com,10000009108,1988-01-09,1
Marcos Fernandes,pessoa9109@example.com,10000009109,1989-02-10,2
Ana Silva,pessoa9110@example.com,10000009110,1990-03-11,3
Bruno Souza,pessoa9111@example.com,10000009111,1991-04-12,1
Carlos Oliveira,pessoa9112@example.com,10000009112,1992-05-13,2
Daniela Pereira,pessoa9113@example.com,10000009113,1993-06-14,3
Fernanda Costa,pessoa9114@example.com,10000009114,1994-07-15,1
Gabriel Almeida,pessoa9115@example.com,10000009115,1995-08-16,2
Helena Gomes,pessoa9116@example.com,10000009116,1996-09-17,3
Igor Ramos,pessoa9117@example.com,10000009117,1997-10-18,1
Julia Melo,pessoa9118@example.com,10000009118,1998-11-19,2
Marcos Fernandes,pessoa9119@example.com,10000009119,1999-12-20,3
Ana Silva,pessoa9120@example.com,10000009120,1980-01-21,1
Bruno Souza,pessoa9121@example.com,10000009121,1981-02-22,2
Carlos Oliveira,pessoa9122@example.com,10000009122,1982-03-23,3
Daniela Pereira,pessoa9123@example.com,10000009123,1983-04-24,1
Fernanda Costa,pessoa9124@example.com,10000009124,1984-05-25,2
Gabriel Almeida,pessoa9125@example.com,10000009125,1985-06-26,3
Helena Gomes,pessoa9126@example.com,10000009126,1986-07-27,1
Igor Ramos,pessoa9127@example.com,10000009127,1987-08-28,2
Julia Melo,pessoa9128@example.com,10000009128,1988-09-01,3
Marcos Fernandes,pessoa9129@example.com,10000009129,1989-10-02,1
Ana Silva,pessoa9130@example.com,10000009130,1990-11-03,2
Bruno Souza,pessoa9131@example.com,10000009131,1991-12-04,3
Carlos Oliveira,pessoa9132@example.com,10000009132,1992-01-05,1
Daniela Pereira,pessoa9133@example.com,10000009133,1993-02-06,2
Fernanda Costa,pessoa9134@example.com,10000009134,1994-03-07,3
Gabriel Almeida,pessoa9135@example.com,10000009135,1995-04-08,1
Helena Gomes,pessoa9136@example.com,10000009136,1996-05-09,2
Igor Ramos,pessoa9137@example.com,10000009137,1997-06-10,3
Julia Melo,pessoa9138@example.com,10000009138,1998-07-11,1
Marcos Fernandes,pessoa9139@example.com,10000009139,1999-08-12,2
Ana Silva,pessoa9140@example.com,10000009140,1980-09-13,3
Bruno Souza,pessoa9141@example.com,10000009141,1981-10-14,1
Carlos Oliveira,pessoa9142@example.com,10000009142,1982-11-15,2
Daniela Pereira,pessoa9143@example.com,10000009143,1983-12-16,3
Fernanda Costa,pessoa9144@example.com,10000009144,1984-01-17,1
Gabriel Almeida,pessoa9145@example.com,10000009145,1985-02-18,2
Helena Gomes,pessoa9146@example.com,10000009146,1986-03-19,3
Igor Ramos,pessoa9147@example.com,10000009147,1987-04-20,1
Julia Melo,pessoa9148@example.com,10000009148,1988-05-21,2
Marcos Fernandes,pessoa9149@example.com,10000009149,1989-06-22,3
Ana Silva,pessoa9150@example.com,10000009150,1990-07-23,1
Bruno Souza,pessoa9151@example.com,10000009151,1991-08-24,2
Carlos Oliveira,pessoa9152@example.com,10000009152,1992-09-25,3
Daniela Pereira,pessoa9153@example.com,10000009153,1993-10-26,1
Fernanda Costa,pessoa9154@example.com,10000009154,1994-11-27,2
Gabriel Almeida,pessoa9155@example.com,10000009155,1995-12-28,3
Helena Gomes,pessoa9156@example.com,10000009156,1996-01-01,1
Igor Ramos,pessoa9157@example.com,10000009157,1997-02-02,2
Julia Melo,pessoa9158@example.com,10000009158,1998-03-03,3
Marcos Fernandes,pessoa9159@example.com,10000009159,1999-04-04,1
Ana Silva,pessoa9160@example.com,10000009160,1980-05-05,2
Bruno Souza,pessoa9161@example.com,10000009161,1981-06-06,3
Carlos Oliveira,pessoa9162@example.com,10000009162,1982-07-07,1
Daniela Pereira,pessoa9163@example.com,10000009163,1983-08-08,2
Fernanda Costa,pessoa9164@example.com,10000009164,1984-09-09,3
Gabriel Almeida,pessoa9165@example.com,10000009165,1985-10-10,1
Helena Gomes,pessoa9166@example.com,10000009166,1986-11-11,2
Igor Ramos,pessoa9167@example.com,10000009167,1987-12-12,3
Julia Melo,pessoa9168@example.com,10000009168,1988-01-13,1
Marcos Fernandes,pessoa9169@example.com,10000009169,1989-02-14,2
Ana Silva,pessoa9170@example.com,10000009170,1990-03-15,3
Bruno Souza,pessoa9171@example.com,10000009171,1991-04-16,1
Carlos Oliveira,pessoa9172@example.com,10000009172,1992-05-17,2
Daniela Pereira,pessoa9173@example.com,10000009173,1993-06-18,3
Fernanda Costa,pessoa9174@example.com,10000009174,1994-07-19,1
Gabriel Almeida,pessoa9175@example.com,10000009175,1995-08-20,2
Helena Gomes,pessoa9176@example.com,10000009176,1996-09-21,3
Igor Ramos,pessoa9177@example.com,10000009177,1997-10-22,1
Julia Melo,pessoa9178@example.com,10000009178,1998-11-23,2
Marcos Fernandes,pessoa9179@example.com,10000009179,1999-12-24,3
Ana Silva,pessoa9180@example.com,10000009180,1980-01-25,1
Bruno Souza,pessoa9181@example.com,10000009181,1981-02-26,2
Carlos Oliveira,pessoa9182@example.com,10000009182,1982-03-27,3
Daniela Pereira,pessoa9183@example.com,10000009183,1983-04-28,1
Fernanda Costa,pessoa9184@example.com,10000009184,1984-05-01,2
Gabriel Almeida,pessoa9185@example.com,10000009185,1985-06-02,3
Helena Gomes,pessoa9186@example.com,10000009186,1986-07-03,1
Igor Ramos,pessoa9187@example.com,10000009187,1987-08-04,2
Julia Melo,pessoa9188@example.com,10000009188,1988-09-05,3
Marcos Fernandes,pessoa9189@example.com,10000009189,1989-10-06,1
Ana Silva,pessoa9190@example.com,10000009190,1990-11-07,2
Bruno Souza,pessoa9191@example.com,10000009191,1991-12-08,3
Carlos Oliveira,pessoa9192@example.com,10000009192,1992-01-09,1
Daniela Pereira,pessoa9193@example.com,10000009193,1993-02-10,2
Fernanda Costa,pessoa9194@example.com,10000009194,1994-03-11,3
Gabriel Almeida,pessoa9195@example.com,10000009195,1995-04-12,1
Helena Gomes,pessoa9196@example.com,10000009196,1996-05-13,2
Igor Ramos,pessoa9197@example.com,10000009197,1997-06-14,3
Julia Melo,pessoa9198@example.com,10000009198,1998-07-15,1
Marcos Fernandes,pessoa9199@example.com,10000009199,1999-08-16,2
Ana Silva,pessoa9200@example.com,10000009200,1980-09-17,3
Bruno Souza,pessoa9201@example.com,10000009201,1981-10-18,1
Carlos Oliveira,pessoa9202@example.com,10000009202,1982-11-19,2
Daniela Pereira,pessoa9203@example.com,10000009203,1983-12-20,3
Fernanda Costa,pessoa9204@example.com,10000009204,1984-01-21,1
Gabriel Almeida,pessoa9205@example.com,10000009205,1985-02-22,2
Helena Gomes,pessoa9206@example.com,10000009206,1986-03-23,3
Igor Ramos,pessoa9207@example.com,10000009207,1987-04-24,1
Julia Melo,pessoa9208@example.com,10000009208,1988-05-25,2
Marcos Fernandes,pessoa9209@example.com,10000009209,1989-06-26,3
Ana Silva,pessoa9210@example.com,10000009210,1990-07-27,1
Bruno Souza,pessoa9211@example.com,10000009211,1991-08-28,2
Carlos Oliveira,pessoa9212@example.com,10000009212,1992-09-01,3
Daniela Pereira,pessoa9213@example.com,10000009213,1993-10-02,1
Fernanda Costa,pessoa9214@example.com,10000009214,1994-11-03,2
Gabriel Almeida,pessoa9215@example.com,10000009215,1995-12-04,3
Helena Gomes,pessoa9216@example.com,10000009216,1996-01-05,1
Igor Ramos,pessoa9217@example.com,10000009217,1997-02-06,2
Julia Melo,pessoa9218@example.com,10000009218,1998-03-07,3
Marcos Fernandes,pessoa9219@example.com,10000009219,1999-04-08,1
Ana Silva,pessoa9220@example.com,10000009220,1980-05-09,2
Bruno Souza,pessoa9221@example.com,10000009221,1981-06-10,3
Carlos Oliveira,pessoa9222@example.com,10000009222,1982-07-11,1
Daniela Pereira,pessoa9223@example.com,10000009223,1983-08-12,2
Fernanda Costa,pessoa9224@example.com,10000009224,1984-09-13,3
Gabriel Almeida,pessoa9225@example.com,10000009225,1985-10-14,1
Helena Gomes,pessoa9226@example.com,10000009226,1986-11-15,2
Igor Ramos,pessoa9227@example.com,10000009227,1987-12-16,3
Julia Melo,pessoa9228@example.com,10000009228,1988-01-17,1
Marcos Fernandes,pessoa9229@example.com,10000009229,1989-02-18,2
Ana Silva,pessoa9230@example.com,10000009230,1990-03-19,3
Bruno Souza,pessoa9231@example.com,10000009231,1991-04-20,1
Carlos Oliveira,pessoa9232@example.com,10000009232,1992-05-21,2
Daniela Pereira,pessoa9233@example.com,10000009233,1993-06-22,3
Fernanda Costa,pessoa9234@example.com,10000009234,1994-07-23,1
Gabriel Almeida,pessoa9235@example.com,10000009235,1995-08-24,2
Helena Gomes,pessoa9236@example.com,10000009236,1996-09-25,3
Igor Ramos,pessoa9237@example.com,10000009237,1997-10-26,1
Julia Melo,pessoa9238@example.com,10000009238,1998-11-27,2
Marcos Fernandes,pessoa9239@example.com,10000009239,1999-12-28,3
Ana Silva,pessoa9240@example.com,10000009240,1980-01-01,1
Bruno Souza,pessoa9241@example.com,10000009241,1981-02-02,2
Carlos Oliveira,pessoa9242@example.com,10000009242,1982-03-03,3
Daniela Pereira,pessoa9243@example.com,10000009243,1983-04-04,1
Fernanda Costa,pessoa9244@example.com,10000009244,1984-05-05,2
Gabriel Almeida,pessoa9245@example.com,10000009245,1985-06-06,3
Helena Gomes,pessoa9246@example.com,10000009246,1986-07-07,1
Igor Ramos,pessoa9247@example.com,10000009247,1987-08-08,2
Julia Melo,pessoa9248@example.com,10000009248,1988-09-09,3
Marcos Fernandes,pessoa9249@example.com,10000009249,1989-10-10,1
Ana Silva,pessoa9250@example.com,10000009250,1990-11-11,2
Bruno Souza,pessoa9251@example.com,10000009251,1991-12-12,3
Carlos Oliveira,pessoa9252@example.com,10000009252,1992-01-13,1
Daniela Pereira,pessoa9253@example.com,10000009253,1993-02-14,2
Fernanda Costa,pessoa9254@example.com,10000009254,1994-03-15,3
Gabriel Almeida,pessoa9255@example.com,10000009255,1995-04-16,1
Helena Gomes,pessoa9256@example.com,10000009256,1996-05-17,2
Igor Ramos,pessoa9257@example.com,10000009257,1997-06-18,3
Julia Melo,pessoa9258@example.com,10000009258,1998-07-19,1
Marcos Fernandes,pessoa9259@example.com,10000009259,1999-08-20,2
Ana Silva,pessoa9260@example.com,10000009260,1980-09-21,3
Bruno Souza,pessoa9261@example.com,10000009261,1981-10-22,1
Carlos Oliveira,pessoa9262@example.com,10000009262,1982-11-23,2
Daniela Pereira,pessoa9263@example.com,10000009263,1983-12-24,3
Fernanda Costa,pessoa9264@example.com,10000009264,1984-01-25,1
Gabriel Almeida,pessoa9265@example.com,10000009265,1985-02-26,2
Helena Gomes,pessoa9266@example.com,10000009266,1986-03-27,3
Igor Ramos,pessoa9267@example.com,10000009267,1987-04-28,1
Julia Melo,pessoa9268@example.com,10000009268,1988-05-01,2
Marcos Fernandes,pessoa9269@example.com,10000009269,1989-06-02,3
Ana Silva,pessoa9270@example.com,10000009270,1990-07-03,1
Bruno Souza,pessoa9271@example.com,10000009271,1991-08-04,2
Carlos Oliveira,pessoa9272@example.com,10000009272,1992-09-05,3
Daniela Pereira,pessoa9273@example.com,10000009273,1993-10-06,1
Fernanda Costa,pessoa9274@example.com,10000009274,1994-11-07,2
Gabriel Almeida,pessoa9275@example.com,10000009275,1995-12-08,3
Helena Gomes,pessoa9276@example.com,10000009276,1996-01-09,1
Igor Ramos,pessoa9277@example.com,10000009277,1997-02-10,2
Julia Melo,pessoa9278@example.com,10000009278,1998-03-11,3
Marcos Fernandes,pessoa9279@example.com,10000009279,1999-04-12,1
Ana Silva,pessoa9280@example.com,10000009280,1980-05-13,2
Bruno Souza,pessoa9281@example.com,10000009281,1981-06-14,3
Carlos Oliveira,pessoa9282@example.com,10000009282,1982-07-15,1
Daniela Pereira,pessoa9283@example.com,10000009283,1983-08-16,2
Fernanda Costa,pessoa9284@example.com,10000009284,1984-09-17,3
Gabriel Almeida,pessoa9285@example.com,10000009285,1985-10-18,1
Helena Gomes,pessoa9286@example.com,10000009286,1986-11-19,2
Igor Ramos,pessoa9287@example.com,10000009287,1987-12-20,3
Julia Melo,pessoa9288@example.com,10000009288,1988-01-21,1
Marcos Fernandes,pessoa9289@example.com,10000009289,1989-02-22,2
Ana Silva,pessoa9290@example.com,10000009290,1990-03-23,3
Bruno Souza,pessoa9291@example.com,10000009291,1991-04-24,1
Carlos Oliveira,pessoa9292@example.com,10000009292,1992-05-25,2
Daniela Pereira,pessoa9293@example.com,10000009293,1993-06-26,3
Fernanda Costa,pessoa9294@example.com,10000009294,1994-07-27,1
Gabriel Almeida,pessoa9295@example.com,10000009295,1995-08-28,2
Helena Gomes,pessoa9296@example.com,10000009296,1996-09-01,3
Igor Ramos,pessoa9297@example.com,10000009297,1997-10-02,1
Julia Melo,pessoa9298@example.com,10000009298,1998-11-03,2
Marcos Fernandes,pessoa9299@example.com,10000009299,1999-12-04,3
Ana Silva,pessoa9300@example.com,10000009300,1980-01-05,1
Bruno Souza,pessoa9301@example.com,10000009301,1981-02-06,2
Carlos Oliveira,pessoa9302@example.com,10000009302,1982-03-07,3
Daniela Pereira,pessoa9303@example.com,10000009303,1983-04-08,1
